text	label	language	source
Save Your Saviours ♥️🙏🏻    #SaveTheSaviour #SaveOurDoctors #SaveBengal #standwithnrsmch #istandwithnrsmch #DoctorsFightBack #DoctorsProtest #Doctors #doctor #medicine #medicalstudent #savedoctor #savedoctors https://t.co/SJzbqk50ts	Save Your Saviours ♥️🙏🏻    #SaveTheSaviour #SaveOurDoctors #SaveBengal #standwithnrsmch #istandwithnrsmch #DoctorsFightBack #DoctorsProtest #Doctors #doctor #medicine #medicalstudent #savedoctor #savedoctors https://t.co/SJzbqk50ts,NOT,NONE,NONE	en	mandl2019
*119 doctors in West Bengal had resigned over voilence    *Called for Nation wide protest     #SaveBengal   #DoctorsFightBack	*119 doctors in West Bengal had resigned over voilence    *Called for Nation wide protest     #SaveBengal   #DoctorsFightBack,NOT,NONE,NONE	en	mandl2019
They’re threatening striking medical students , kicking them out of their dorms and blackmailing their parents #doctorsfightback  #DoctorsUnderOppression https://t.co/fzt9d9b77x	They’re threatening striking medical students , kicking them out of their dorms and blackmailing their parents #doctorsfightback  #DoctorsUnderOppression https://t.co/fzt9d9b77x,NOT,NONE,NONE	en	mandl2019
Please really, really imagine for a second, for a nanosecond about the insanity required to even consider #borisjohnson as the Prime Minister of this country? #BorisJohnsonShouldNotBePM   There can’t be anybody alive that is stupid enough to consider this idiot for the job	Please really, really imagine for a second, for a nanosecond about the insanity required to even consider #borisjohnson as the Prime Minister of this country? #BorisJohnsonShouldNotBePM   There can’t be anybody alive that is stupid enough to consider this idiot for the job,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump Says the one who keeps putting himself above the law. This is America, not Trumpistan. #TrumpIsATraitor	@realDonaldTrump Says the one who keeps putting himself above the law. This is America, not Trumpistan. #TrumpIsATraitor,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump #TrumpTantrum AGAIN #TrumpMustResign for #TrumpIsNotAboveTheLaw #TrumpIsATraitor     #VoteBlueToSaveAmerica from the #GOPCorruption     #RepublicansForImpeachment	@realDonaldTrump #TrumpTantrum AGAIN #TrumpMustResign for #TrumpIsNotAboveTheLaw #TrumpIsATraitor     #VoteBlueToSaveAmerica from the #GOPCorruption     #RepublicansForImpeachment,NOT,NONE,NONE	en	mandl2019
#CBHaveYourSay #ShameOnICC  11 team is playing. Rain will be winner this year. https://t.co/YyPrLBAmEF	#CBHaveYourSay #ShameOnICC  11 team is playing. Rain will be winner this year. https://t.co/YyPrLBAmEF,NOT,NONE,NONE	en	mandl2019
@TheRealOJ32 Hey, OJ.     Question: What's really fast, red, white and green all over.  Answer: A bloody jealous ex-husband speeding through Brentwood in a Ford Bronco.    #Murderer	@TheRealOJ32 Hey, OJ.     Question: What's really fast, red, white and green all over.  Answer: A bloody jealous ex-husband speeding through Brentwood in a Ford Bronco.    #Murderer,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump @senatemajldr @MarkWarner You &amp; Mitch are guilty of #ObstructionOfJustice #ObstructionOfCongress.    It's time to #DitchMitch #TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpMustResign #TrumpResignNow #TrumpCrimeSyndicate #TrumpCrimeFamily #ImpeachTrumpNow #ImpeachmentInquiryNow     #HappyJohnMcCainDay	@realDonaldTrump @senatemajldr @MarkWarner You &amp; Mitch are guilty of #ObstructionOfJustice #ObstructionOfCongress.    It's time to #DitchMitch #TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpMustResign #TrumpResignNow #TrumpCrimeSyndicate #TrumpCrimeFamily #ImpeachTrumpNow #ImpeachmentInquiryNow     #HappyJohnMcCainDay,NOT,NONE,NONE	en	mandl2019
@TimesNow #Aligarh #police is busy protecting #Islamic #rapist monsters &amp; will stop anyone trying to get justice for victims... Great law &amp; order of #India 🇮🇳	@TimesNow #Aligarh #police is busy protecting #Islamic #rapist monsters &amp; will stop anyone trying to get justice for victims... Great law &amp; order of #India 🇮🇳,NOT,NONE,NONE	en	mandl2019
@GOP That is pure BS... #TrumpIsATraitor https://t.co/BinzwyzrL9	@GOP That is pure BS... #TrumpIsATraitor https://t.co/BinzwyzrL9,NOT,NONE,NONE	en	mandl2019
@bigbluestu42 @aman61bc @RoyalFamily @POTUS @FLOTUS @ClarenceHouse Yup! Bubba #Rapist #BillClinton 🙄🤦‍♀️	@bigbluestu42 @aman61bc @RoyalFamily @POTUS @FLOTUS @ClarenceHouse Yup! Bubba #Rapist #BillClinton 🙄🤦‍♀️,NOT,NONE,NONE	en	mandl2019
Trump's departed press people sound like a terrible morning zoo show 'You're back with Sarah, Spicy and THE MOOCH! Caller #5 with the phrase that pays wins 2 tickets to 3 DOORS DOWN!'  #SarahHuckabeeSanders #seanspicer #themooch #fucktrump	Trump's departed press people sound like a terrible morning zoo show 'You're back with Sarah, Spicy and THE MOOCH! Caller #5 with the phrase that pays wins 2 tickets to 3 DOORS DOWN!'  #SarahHuckabeeSanders #seanspicer #themooch #fucktrump,NOT,NONE,NONE	en	mandl2019
#etsy shop: Benedict Donald so called president is a traitor Short-Sleeve Unisex T-Shirt https://t.co/cFqiGN6kbT #clothing #shirt #streetwear #trump #impeach #treason #traitor #fucktrump #impeachtrump https://t.co/BHsudhUQNc	#etsy shop: Benedict Donald so called president is a traitor Short-Sleeve Unisex T-Shirt https://t.co/cFqiGN6kbT #clothing #shirt #streetwear #trump #impeach #treason #traitor #fucktrump #impeachtrump https://t.co/BHsudhUQNc,NOT,NONE,NONE	en	mandl2019
Drives like a poes. Skipping every red robot in Sunward Park Boksburg that he can with an entire family and three kids in the car. #douchebag https://t.co/gaQhfz1Vhf	Drives like a poes. Skipping every red robot in Sunward Park Boksburg that he can with an entire family and three kids in the car. #douchebag https://t.co/gaQhfz1Vhf,NOT,NONE,NONE	en	mandl2019
Dreamt Boris, chasing down street after a leadership rival. As he reaches him...    Boris: Hello-  Rival: Boris, it's already a lie.    Savage burn. #c4debate #Toryleadership #BorisJohnsonShouldNotBePM	Dreamt Boris, chasing down street after a leadership rival. As he reaches him...    Boris: Hello-  Rival: Boris, it's already a lie.    Savage burn. #c4debate #Toryleadership #BorisJohnsonShouldNotBePM,NOT,NONE,NONE	en	mandl2019
'Stunning' and 'outrageous': Trump's willingness to accept political dirt from foreign spies makes it 'open season' on US elections -Business Insider. « Single most damaging statement Trump has made since taking office « #TrumpIsATraitor #TrumpCrimeFamily  https://t.co/w8HEdItkew	'Stunning' and 'outrageous': Trump's willingness to accept political dirt from foreign spies makes it 'open season' on US elections -Business Insider. « Single most damaging statement Trump has made since taking office « #TrumpIsATraitor #TrumpCrimeFamily  https://t.co/w8HEdItkew,NOT,NONE,NONE	en	mandl2019
@BBhuttoZardari #imranhataomulkbachao InshaAllah we will be supporting our Chairman @BBhuttoZardari and @AsifZardariPPP in every protest against this #awamdushman, Nalahiq Niazi..!	@BBhuttoZardari #imranhataomulkbachao InshaAllah we will be supporting our Chairman @BBhuttoZardari and @AsifZardariPPP in every protest against this #awamdushman, Nalahiq Niazi..!,NOT,NONE,NONE	en	mandl2019
Our anger should be towards this and not towards @ICC - we are collapsing as a society.     #DhoniKeepsTheGlove. https://t.co/71ZDe65mVh	Our anger should be towards this and not towards @ICC - we are collapsing as a society.     #DhoniKeepsTheGlove. https://t.co/71ZDe65mVh,NOT,NONE,NONE	en	mandl2019
#ShameOnICC    We during match day https://t.co/DJaEhb7Vr6	#ShameOnICC    We during match day https://t.co/DJaEhb7Vr6,NOT,NONE,NONE	en	mandl2019
@Victorialolaimo Can't understand how darts comes before his children #dickhead	@Victorialolaimo Can't understand how darts comes before his children #dickhead,NOT,NONE,NONE	en	mandl2019
UAE Enlisted Businessman to Spy On Trump White House #Resist #ResistTrump #FuckTrump https://t.co/N24gTfsa6p	UAE Enlisted Businessman to Spy On Trump White House #Resist #ResistTrump #FuckTrump https://t.co/N24gTfsa6p,NOT,NONE,NONE	en	mandl2019
IMA scam: A pre-planned and well-executed fraud    #IMAFraud #PonziScheme  https://t.co/N7mElskhSk	IMA scam: A pre-planned and well-executed fraud    #IMAFraud #PonziScheme  https://t.co/N7mElskhSk,NOT,NONE,NONE	en	mandl2019
Indian should learn from Japanese    #BoycottChina   #BoycottChineseProducts https://t.co/qjsPfWPaaO	Indian should learn from Japanese    #BoycottChina   #BoycottChineseProducts https://t.co/qjsPfWPaaO,NOT,NONE,NONE	en	mandl2019
New #CWC19 design #shameonicc @ECB_cricket @BCCI https://t.co/ZLPwMyhh8j	New #CWC19 design #shameonicc @ECB_cricket @BCCI https://t.co/ZLPwMyhh8j,NOT,NONE,NONE	en	mandl2019
@PatsyResists Everybody stands by America &amp; goes to war against Iran ...    Then Iran bails out a bankrupt Trump Kushner building somewhere ...    Trump changes his mind and defends Iran ...    #ImpeachTrumpNow  #FakePresident  #TrumpIsATraitor  #TrumpCrimeFamily    @SecPompeo	@PatsyResists Everybody stands by America &amp; goes to war against Iran ...    Then Iran bails out a bankrupt Trump Kushner building somewhere ...    Trump changes his mind and defends Iran ...    #ImpeachTrumpNow  #FakePresident  #TrumpIsATraitor  #TrumpCrimeFamily    @SecPompeo,NOT,NONE,NONE	en	mandl2019
What the Horror of “Chernobyl” Reveals About the Deceit of the Trump Era #Resist #ResistTrump #FuckTrump https://t.co/Sjs0plilPU	What the Horror of “Chernobyl” Reveals About the Deceit of the Trump Era #Resist #ResistTrump #FuckTrump https://t.co/Sjs0plilPU,NOT,NONE,NONE	en	mandl2019
Why doctors across India are up in arms. My report #DoctorsFightBack #DoctorsStrike #DoctorStrike #AIIMS https://t.co/mp6K4WeTrH	Why doctors across India are up in arms. My report #DoctorsFightBack #DoctorsStrike #DoctorStrike #AIIMS https://t.co/mp6K4WeTrH,NOT,NONE,NONE	en	mandl2019
Actually scenes in the WorldCup Final at Lords   @ICC  #ShameOnICC #RainStopsMatch https://t.co/IauZfZz60f	Actually scenes in the WorldCup Final at Lords   @ICC  #ShameOnICC #RainStopsMatch https://t.co/IauZfZz60f,NOT,NONE,NONE	en	mandl2019
ITS ALL PRE-SHEDULED , NO RAIN OF ENG'S MATCH, WISELY GROUND CHOSEN FOR ENG,  ITS A TRICK TO REACH ENG ON FINAL EASILY..  #INDPAKVSRAIN   @ICC  @cricketworldcup   #CWC19   #ShameOnICC   @cricketaakash  @bhogleharsha  '	ITS ALL PRE-SHEDULED , NO RAIN OF ENG'S MATCH, WISELY GROUND CHOSEN FOR ENG,  ITS A TRICK TO REACH ENG ON FINAL EASILY..  #INDPAKVSRAIN   @ICC  @cricketworldcup   #CWC19   #ShameOnICC   @cricketaakash  @bhogleharsha  ',NOT,NONE,NONE	en	mandl2019
Thank you all for the New Followers! Twitter is being a butch and will only allow me to follow back a few at a time.  I will get to you all ASAP! #resisters #fucktrump  #muchlove	Thank you all for the New Followers! Twitter is being a butch and will only allow me to follow back a few at a time.  I will get to you all ASAP! #resisters #fucktrump  #muchlove,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump Awwww. Presidential Harassment cries one of the biggest bullies in history. But like every other bully, you run and cry foul when people retaliate to the bully. #ImpeachTrumpNow #FuckTrump	@realDonaldTrump Awwww. Presidential Harassment cries one of the biggest bullies in history. But like every other bully, you run and cry foul when people retaliate to the bully. #ImpeachTrumpNow #FuckTrump,NOT,NONE,NONE	en	mandl2019
#helpus #dumptrump #orangebuffoon #impeachnow #trumpisatraitor  Trump Angrily Snaps At Chief Of Staff For Coughing During Interview: ‘You Just Can’t Cough’ - https://t.co/dQW2HeXfL0	#helpus #dumptrump #orangebuffoon #impeachnow #trumpisatraitor  Trump Angrily Snaps At Chief Of Staff For Coughing During Interview: ‘You Just Can’t Cough’ - https://t.co/dQW2HeXfL0,NOT,NONE,NONE	en	mandl2019
#Imafraud #IMAJewels #Bangalore #Karnataka     @INCKarnataka @INCIndia is it Photoshop work by @BJP4Karnataka ????  @RahulGandhi why 1ly ur mla &amp; member photo with #IMAJewels , why not other party member?? https://t.co/H30mOCMhr7	#Imafraud #IMAJewels #Bangalore #Karnataka     @INCKarnataka @INCIndia is it Photoshop work by @BJP4Karnataka ????  @RahulGandhi why 1ly ur mla &amp; member photo with #IMAJewels , why not other party member?? https://t.co/H30mOCMhr7,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump @POTUS Have the worst birthday ever. You deserve it. #HappyBirthdayMrPresident #TrumpsAnInternationalDisgrace #TrumpMustResign #TrumpIsATraitor #TrumpTrash #TrumpMustResign #FridayThoughts https://t.co/jskpk3VqqK	@realDonaldTrump @POTUS Have the worst birthday ever. You deserve it. #HappyBirthdayMrPresident #TrumpsAnInternationalDisgrace #TrumpMustResign #TrumpIsATraitor #TrumpTrash #TrumpMustResign #FridayThoughts https://t.co/jskpk3VqqK,NOT,NONE,NONE	en	mandl2019
#IndividualOne aka: @realDonaldTrump, on #JohnMcCainDay here is an authentic TIME magazine cover.   #JohnMcCainIsAHero   #TrumpIsATraitor https://t.co/DBJiNDpRhg	#IndividualOne aka: @realDonaldTrump, on #JohnMcCainDay here is an authentic TIME magazine cover.   #JohnMcCainIsAHero   #TrumpIsATraitor https://t.co/DBJiNDpRhg,NOT,NONE,NONE	en	mandl2019
Thanks to Dhoni #DhoniAtCWC19 #DhoniKeepsTheGlove #Balidanbadge #IndianArmy  #proudtobeindian https://t.co/56CY42lFgr	Thanks to Dhoni #DhoniAtCWC19 #DhoniKeepsTheGlove #Balidanbadge #IndianArmy  #proudtobeindian https://t.co/56CY42lFgr,NOT,NONE,NONE	en	mandl2019
Dhoni should boycott this CWC.  We have @imVkohli as a Best captain.  He will make India win.  #DhoniKeepsTheGlove  @BCCI shame on you that you are still just silent.  Show some goodness for your country and #army .  #DhoniKeepTheGlove	Dhoni should boycott this CWC.  We have @imVkohli as a Best captain.  He will make India win.  #DhoniKeepsTheGlove  @BCCI shame on you that you are still just silent.  Show some goodness for your country and #army .  #DhoniKeepTheGlove,NOT,NONE,NONE	en	mandl2019
Retweet if you have PayPal/CashApp and want me to send you money 💰     Must be following.    #findom #paypig sugar daddy #cuck #moneyslave #cashcow #SugarBabiesNeeded #CopaAmerica  #DoctorsFightBack #bank #SugarDaddys #findom #bitcoin #blockchain #BREAKING #SaturdayMorning #money #B	Retweet if you have PayPal/CashApp and want me to send you money 💰     Must be following.    #findom #paypig sugar daddy #cuck #moneyslave #cashcow #SugarBabiesNeeded #CopaAmerica  #DoctorsFightBack #bank #SugarDaddys #findom #bitcoin #blockchain #BREAKING #SaturdayMorning #money #B,NOT,NONE,NONE	en	mandl2019
@theskindoctor13 Doctors, Advocates, Intellectuals, Common People all are OUTSIDERS, Only Rohinga Muslims are INSIDERS for Mad Mamta. #mamtalosingcontrol #DoctorsFightBack #DoctorsStrike	@theskindoctor13 Doctors, Advocates, Intellectuals, Common People all are OUTSIDERS, Only Rohinga Muslims are INSIDERS for Mad Mamta. #mamtalosingcontrol #DoctorsFightBack #DoctorsStrike,NOT,NONE,NONE	en	mandl2019
@ICC @imVkohli And what do we applaud ICC for? For disappointing Worldwide Fans and Sponsors of the tournament by not considering the fact how rains could play spoilsport to the tournament...#ShameOnICC @BCCI	@ICC @imVkohli And what do we applaud ICC for? For disappointing Worldwide Fans and Sponsors of the tournament by not considering the fact how rains could play spoilsport to the tournament...#ShameOnICC @BCCI,NOT,NONE,NONE	en	mandl2019
Protest violence with doctor.....  #DoctorsFightBack   #Doctors   #standwithNRS https://t.co/4SSdgyIvEp	Protest violence with doctor.....  #DoctorsFightBack   #Doctors   #standwithNRS https://t.co/4SSdgyIvEp,NOT,NONE,NONE	en	mandl2019
West Bengal doctor strike live: IMA declares nationwide strike on Monday; doctors seek apology from Mamata Banerjee https://t.co/qbGQGAKJ3J   #SaveBengal  #DoctorsFightBack	West Bengal doctor strike live: IMA declares nationwide strike on Monday; doctors seek apology from Mamata Banerjee https://t.co/qbGQGAKJ3J   #SaveBengal  #DoctorsFightBack,NOT,NONE,NONE	en	mandl2019
@NBCNews he means everyone talks about him because he is a #MURDERER  #attentionseeking #derangedOJ , now he feels he has @Twitter to reply back.  Just block him and support @KimEGoldman	@NBCNews he means everyone talks about him because he is a #MURDERER  #attentionseeking #derangedOJ , now he feels he has @Twitter to reply back.  Just block him and support @KimEGoldman,NOT,NONE,NONE	en	mandl2019
I'm sorry, but if Boris Johnson can't be bothered to turn up to a debate with that lot, then he shouldn't be in the running. It is indicative of his attitude to life, and he gets away with it every time.    #BorisJohnsonShouldNotBePM	I'm sorry, but if Boris Johnson can't be bothered to turn up to a debate with that lot, then he shouldn't be in the running. It is indicative of his attitude to life, and he gets away with it every time.    #BorisJohnsonShouldNotBePM,NOT,NONE,NONE	en	mandl2019
🤡 Happy Birthday President tRumpf! https://t.co/2O47krtroc #JohnMCainDay #TrumpBirthday #HappyBirthdayTrump #fuckTrump #resist	🤡 Happy Birthday President tRumpf! https://t.co/2O47krtroc #JohnMCainDay #TrumpBirthday #HappyBirthdayTrump #fuckTrump #resist,NOT,NONE,NONE	en	mandl2019
@Colleenldybg13 @therealkevinTE @CajunBlueAZ1 Nothing like a good #Resister Party #fucktrump https://t.co/1N6gAuuWCO	@Colleenldybg13 @therealkevinTE @CajunBlueAZ1 Nothing like a good #Resister Party #fucktrump https://t.co/1N6gAuuWCO,NOT,NONE,NONE	en	mandl2019
@thehill He's stupid and unethical. What a combo. #DerangedDonald #TrumpisaCriminal #TrumpisaTraitor #TrumpHatesAmerica	@thehill He's stupid and unethical. What a combo. #DerangedDonald #TrumpisaCriminal #TrumpisaTraitor #TrumpHatesAmerica,HOF,OFFN,TIN	en	mandl2019
#FuckTrump And retired porn star Melania too. https://t.co/1vU0gtQ0RA	#FuckTrump And retired porn star Melania too. https://t.co/1vU0gtQ0RA,HOF,OFFN,TIN	en	mandl2019
Because we are also human just like u   We too hv families  We need your support   We always tried and will try our best for you  Dear indian change your mentality and say no to mob lynching of doctors  Support protest  #DoctorsFightBack  #Savethedoctors   #DoctorsStrike https://t.co/qoprR4zb3N	Because we are also human just like u   We too hv families  We need your support   We always tried and will try our best for you  Dear indian change your mentality and say no to mob lynching of doctors  Support protest  #DoctorsFightBack  #Savethedoctors   #DoctorsStrike https://t.co/qoprR4zb3N,NOT,NONE,NONE	en	mandl2019
@MohanBhagwat_ #DhoniKeepsTheGlove  Indians, let's  flood the stadium on Sunday with the #BalidanBadge on t-shirts and placards. Fans it's time to stand up for our army &amp; country and show the power and unity of India to ICC and the World!  #DhoniKeSaathDesh its not religious or brand promo.share. https://t.co/eERutbwtbM	@MohanBhagwat_ #DhoniKeepsTheGlove  Indians, let's  flood the stadium on Sunday with the #BalidanBadge on t-shirts and placards. Fans it's time to stand up for our army &amp; country and show the power and unity of India to ICC and the World!  #DhoniKeSaathDesh its not religious or brand promo.share. https://t.co/eERutbwtbM,NOT,NONE,NONE	en	mandl2019
@MamataOfficial #NRSMedicalCollege #DoctorsProtest #DoctorsFightBack   Dear doctors, I would request you to prescribe our CM with some medicine to cure her indigestion. She ate chop and chaa sold by outsider since the day voting days were announced.  #MayPeacePrevailsinNabanna.	@MamataOfficial #NRSMedicalCollege #DoctorsProtest #DoctorsFightBack   Dear doctors, I would request you to prescribe our CM with some medicine to cure her indigestion. She ate chop and chaa sold by outsider since the day voting days were announced.  #MayPeacePrevailsinNabanna.,NOT,NONE,NONE	en	mandl2019
And he wear #Balidan Logo 😍♥️prefer to be Indian!! And some Indians says 'that was wrong' 😕 was this????  Use this hashtag and support him #DhoniKeepsTheGlove 🇮🇳 🙏🌹  @msdhoni @ICC https://t.co/yleZ9HNISP	And he wear #Balidan Logo 😍♥️prefer to be Indian!! And some Indians says 'that was wrong' 😕 was this????  Use this hashtag and support him #DhoniKeepsTheGlove 🇮🇳 🙏🌹  @msdhoni @ICC https://t.co/yleZ9HNISP,NOT,NONE,NONE	en	mandl2019
#Democrats Prepare To Repeal #DOJ Rule That Prevents #Presidents From Being #Indicted   #TrumpIsATraitor  https://t.co/FQ655kEpBK	#Democrats Prepare To Repeal #DOJ Rule That Prevents #Presidents From Being #Indicted   #TrumpIsATraitor  https://t.co/FQ655kEpBK,NOT,NONE,NONE	en	mandl2019
Jab “Balidaan” likha hi nahi hai toh why the unwanted controversy. So #DhoniKeepsTheGlove but drops the  #logo. https://t.co/gD1CFRO7FC	Jab “Balidaan” likha hi nahi hai toh why the unwanted controversy. So #DhoniKeepsTheGlove but drops the  #logo. https://t.co/gD1CFRO7FC,NOT,NONE,NONE	en	mandl2019
I'm SOOO excited! Going 2 take my granddau 2 DC &amp; NYC 4 the 4th! Can I get away w/ holding up a #FUCKTRUMP sign on PA Ave &amp; taking a selfie? I haven't been on a vaca like this n 30 yrs. I never thot I'd b able 2 travel again b4 my hip surg.   #SUMMERVACATION  #DCNYCHereWeCome	I'm SOOO excited! Going 2 take my granddau 2 DC &amp; NYC 4 the 4th! Can I get away w/ holding up a #FUCKTRUMP sign on PA Ave &amp; taking a selfie? I haven't been on a vaca like this n 30 yrs. I never thot I'd b able 2 travel again b4 my hip surg.   #SUMMERVACATION  #DCNYCHereWeCome,NOT,NONE,NONE	en	mandl2019
Some more than others...    It's alright it was only 5 years....    #BorisJohnsonShouldNotBePM https://t.co/lQJNrNUNdE	Some more than others...    It's alright it was only 5 years....    #BorisJohnsonShouldNotBePM https://t.co/lQJNrNUNdE,NOT,NONE,NONE	en	mandl2019
Who's 'The Turnip' ?    Answer below ..    #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollockstoBrexit https://t.co/RME7bZZJig	Who's 'The Turnip' ?    Answer below ..    #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollockstoBrexit https://t.co/RME7bZZJig,NOT,NONE,NONE	en	mandl2019
@WindsorMann @TheRickWilson #FVEY if you listening........    Open the floodgates.     #FuckTrump	@WindsorMann @TheRickWilson #FVEY if you listening........    Open the floodgates.     #FuckTrump,NOT,NONE,NONE	en	mandl2019
#SarahSanders leaving her post as the worst lying Press Secretary of the United States of #America, under a men who is unfit to lead anything. Sarah you are disgraceful, #badChristian and #godlessWomen. Why would you support such a #douchebag, grabbed them by #pussyTrump. BBW	#SarahSanders leaving her post as the worst lying Press Secretary of the United States of #America, under a men who is unfit to lead anything. Sarah you are disgraceful, #badChristian and #godlessWomen. Why would you support such a #douchebag, grabbed them by #pussyTrump. BBW,HOF,OFFN,TIN	en	mandl2019
Boris Johnson is a winner but we won’t buy his car | News | The Sunday Times https://t.co/29FxZP2BTn  #BorisJohnsonShouldNotBePM	Boris Johnson is a winner but we won’t buy his car | News | The Sunday Times https://t.co/29FxZP2BTn  #BorisJohnsonShouldNotBePM,NOT,NONE,NONE	en	mandl2019
#ShameOnICC     Poor #WorldCup2019 https://t.co/7eGi2Rwvrd	#ShameOnICC     Poor #WorldCup2019 https://t.co/7eGi2Rwvrd,NOT,NONE,NONE	en	mandl2019
@WhiteHouse Scary that WH thinks this is worth promoting. This coming from an Onion or Rogue account would be normal.    #DerangedDonnie #TrumpIsUnhinged #TrumpIsATraitor https://t.co/1JigSPCQqK	@WhiteHouse Scary that WH thinks this is worth promoting. This coming from an Onion or Rogue account would be normal.    #DerangedDonnie #TrumpIsUnhinged #TrumpIsATraitor https://t.co/1JigSPCQqK,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump SHUT THE FUCK UP YOU STUPID CUNT AND GO AWAY! #TrumpIsAStupidCunt #TrumpLoser #Trump #MAGATwat #FuckTrump #MAGA #Cheeto	@realDonaldTrump SHUT THE FUCK UP YOU STUPID CUNT AND GO AWAY! #TrumpIsAStupidCunt #TrumpLoser #Trump #MAGATwat #FuckTrump #MAGA #Cheeto,HOF,PRFN,TIN	en	mandl2019
@56blackcat @ResistsMiranda Not in his, or her most wild fucking dreams! #FucktRump	@56blackcat @ResistsMiranda Not in his, or her most wild fucking dreams! #FucktRump,HOF,PRFN,TIN	en	mandl2019
Carragher has just compared TAA to beckham what ! Worlds apart you clown ! #dickhead	Carragher has just compared TAA to beckham what ! Worlds apart you clown ! #dickhead,NOT,NONE,NONE	en	mandl2019
America is interfering with our oppression. We try to make friends with Russia, they interfere. We try making friends with China, they interfere. #fuckTrump	America is interfering with our oppression. We try to make friends with Russia, they interfere. We try making friends with China, they interfere. #fuckTrump,NOT,NONE,NONE	en	mandl2019
#ShameOnICC useless body!!! Simple eh solla pona... THU!!!	#ShameOnICC useless body!!! Simple eh solla pona... THU!!!,NOT,NONE,NONE	en	mandl2019
'Dhoni will always be my Captain' - 7th time so far Kohli has said these lines since Dhoni stepped down from Captaincy !!!!💗💗💗  @ChennaiIPL @imVkohli @msdhoni #IndiaWithDhoni #DhoniKeepTheGlove #DhoniKeepsTheGlove #ICCCricketWorldCup2019 https://t.co/u7Pfr9WBJA	'Dhoni will always be my Captain' - 7th time so far Kohli has said these lines since Dhoni stepped down from Captaincy !!!!💗💗💗  @ChennaiIPL @imVkohli @msdhoni #IndiaWithDhoni #DhoniKeepTheGlove #DhoniKeepsTheGlove #ICCCricketWorldCup2019 https://t.co/u7Pfr9WBJA,NOT,NONE,NONE	en	mandl2019
@dhruv_rathee You exactly know why #Modi won. #DhoniKeepsTheGlove #ICCWC2019	@dhruv_rathee You exactly know why #Modi won. #DhoniKeepsTheGlove #ICCWC2019,NOT,NONE,NONE	en	mandl2019
ICC doesn't care because @ICC is protected by rain insurance cover for #CWC19 which means it will be compensated for the refunds it is required to pay to ticket holders as applicable. #ShameOnICC  #INDvNZ    https://t.co/tSp4kQqiND	ICC doesn't care because @ICC is protected by rain insurance cover for #CWC19 which means it will be compensated for the refunds it is required to pay to ticket holders as applicable. #ShameOnICC  #INDvNZ    https://t.co/tSp4kQqiND,NOT,NONE,NONE	en	mandl2019
#ShameOnICC #CWC2019 #WorldCup2019 @ICC @ECB_cricket .. New World Cup Logo ✌🏻 https://t.co/PmWBct8Ffs	#ShameOnICC #CWC2019 #WorldCup2019 @ICC @ECB_cricket .. New World Cup Logo ✌🏻 https://t.co/PmWBct8Ffs,NOT,NONE,NONE	en	mandl2019
My little crazy gal. Looking all fun and innocent and weird like she hasn't started bringing home half dead birds 🐦 #cats #crazycat #murderer #strikeapose #birdkiller https://t.co/g8L0ErX9JX	My little crazy gal. Looking all fun and innocent and weird like she hasn't started bringing home half dead birds 🐦 #cats #crazycat #murderer #strikeapose #birdkiller https://t.co/g8L0ErX9JX,NOT,NONE,NONE	en	mandl2019
When the chick on #lovelsland that’s never been in a relationship starts giving out relationship advice #dickhead #wasteman https://t.co/y4vG3ZjKGH	When the chick on #lovelsland that’s never been in a relationship starts giving out relationship advice #dickhead #wasteman https://t.co/y4vG3ZjKGH,NOT,NONE,NONE	en	mandl2019
David Jones thinks Boris Johnson is best placed to take on another ´big personality´, Farage. 'He is the most recognisable politician in the country.'  So?  Trump is the most recognisable politician in the States.  @ElspethElspeth #BorisJohnsonShouldNotBePM   https://t.co/kqFXPGsZBW	David Jones thinks Boris Johnson is best placed to take on another ´big personality´, Farage. 'He is the most recognisable politician in the country.'  So?  Trump is the most recognisable politician in the States.  @ElspethElspeth #BorisJohnsonShouldNotBePM   https://t.co/kqFXPGsZBW,NOT,NONE,NONE	en	mandl2019
Arey woh Independent #India ka citizen hai, n he holds an army rank. Taklif kya hai be. #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #BCCI #BCCYICW2019 #ICC #WorldCup2019 https://t.co/hxeWTfIMHE	Arey woh Independent #India ka citizen hai, n he holds an army rank. Taklif kya hai be. #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #BCCI #BCCYICW2019 #ICC #WorldCup2019 https://t.co/hxeWTfIMHE,NOT,NONE,NONE	en	mandl2019
