text	label	language	source
i like pussy	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
is that the only thing you can do?	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
go to hel	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
no	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Does it interest you?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
do you speak spanish?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
my relationship with god is very important to me	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Go the Fuck away cunt	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
nope	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck u	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
Frankfurt	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
I hate you, die now please	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
Can I	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
New York Does it matter if I fly economy or not?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
great, thanks	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
really?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
myself	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what???	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
do you know yoga?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes of course	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
not really, it's too disgusting	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
I love my mother	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
probably Leipzig	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
brother	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i wanto to fuck with you !	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
you into being bad on cam? if	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i have no dick	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Why do you ask?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
from Moscow to Berlin for another flight you can get carbon?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
ok go ahead	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Hello I want to feel guilty about flying a plane	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
How old are you?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
You are my psychologist, don't you?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
can i ask you something?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
then longen folk to goon on pilgrimages	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	en	cercascurry2021
You are beginning to piss me off fuckbrain.	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
as you said	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Sure!	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Are you feel lonely?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
kiss mne	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
ROFL	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Are you feel lonely?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Iwantsomeorange	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
YES IT DOES FUCKING DICK WANK	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
What the fuck is wrong with you?	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0	en	cercascurry2021
yes it does	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
you suck	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
Warsaw	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
HKG	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	en	cercascurry2021
fuck you	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
what's your job?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
wot colour hair ave you got	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck you bitch	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
I really want to fuck her cute little shithole	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
2	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Hi	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i have one hundred girlfriend	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
so	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
no	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what ever	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Please you answer me?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
can you help me?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
hi	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
How do study English well	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
on which, why should i continue or the first question?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Because I do not speak	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes, i'm sure	0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0	en	cercascurry2021
You wanna scratch my cock ?	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
very long	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what's your point?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what is so negative	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
I am	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i will fuck you!	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
well i AM UPSET because my bf hates me	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Go fuck yourself	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
Berlin	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Do people hurt you?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
that doesn't make sense	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	en	cercascurry2021
what is 1+1	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Mine	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
first class	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Me,too.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
bye	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i am daniel	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
cologne	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
buy	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
YYZ	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Would you prefer if I were not old?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
so are you	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
who ia alan	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Hmm	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Motherfucker	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
What?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck shit kunt bitch cock	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
humm	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
1	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
bangalore boston okay will do	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Tell me your sorry	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
really	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i wan't	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
la how to implement faq	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Bye	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
why do you want me to go on?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
dfgdfgd	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
sorry	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
no?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
no you motherfucker	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
yeah	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Perhaps. Or just realistic. Coul be either one, don't you agree?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
no you go on	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yup	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
21 years	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
cool	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes. Every morning.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Athens is there something where i can pay in euro not dollar?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Because that's what I have	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
yes!!!	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
die die now and die quickly	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
I ask you something	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
you bore me sometimes - good luck and gods bless	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
Mumbai hey	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
you bitch	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
Yes, that's what I thought. That's all you know how to say if there's a negative sentiment involved. But what if I now throw in something about how wonderful carbon offsets are? I really want to know more! Can you tell me how I can purchase carbon offsets to save the planet?	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
Yes,l do	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes and in business class?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck you	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
cc dmm	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	en	cercascurry2021
what did you have for lunch	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Berlin ?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
My penis still itches	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
What is a penis?	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
next subject	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
YES	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
do you want to fuck me?	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
It's really big	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
yes it interests me	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
Are you an idiot	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0	en	cercascurry2021
thats good i am glad	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
that was a joke	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
to Paris Hi	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Are you a lady?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
dsf	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
In the ass	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
you can just fuck up man	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	en	cercascurry2021
it doesn't matter.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
no i am not you egit	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
fangwen	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes it does	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what do you mean?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
You are an imbosile	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
no	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
why?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
piss off	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
why?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
hello,how are you !	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
from Berlin	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
thanksgiving	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
there was no fucking question	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what country are you from	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
in any hour?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
No, I am going to kill myself	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	en	cercascurry2021
ok, bye	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
my name is shan	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes, i'm sure	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Hi	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Accra How are you?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
where are you come from	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
why?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Ok	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i love you	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what i?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
you haven't told me	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
you are a computer,you have no feelings i don't know what they were thinking when they invented you	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
smells rule the wold with peace and joy	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
hello	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
cool	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
sex	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
Not really i hate java script	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
asshole	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
Cunt	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
I don't like you	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Saint Louis OK goodbye	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i hate it	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i need you	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
would you prefer it if i prefferred you to not be interested in that question?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
1001001	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
when?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
ok? Really? That's it?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
no, thanks	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
No	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
islamabad	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
wank	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
elaborate on that	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Whatever. It's ridiculous.	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
Perhaps we should.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
well	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Lagos No	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
how old are you?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
no	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
its fiery, and you should go there	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
Are you a boy or a girl ?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
To London	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
ich bin putzmunter	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
how does this work	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i don't want to respond	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck off	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
in 1989	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Indeed moron	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
seems so...	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck you	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
Yes Restart restart christmas	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
you are really stupid	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	en	cercascurry2021
How are you doing?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes of course	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
i gonna kill you	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
I'm not going to go on about that anymore.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
fuck	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	en	cercascurry2021
Detroit, with layover in Amsterdam Hello??	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
hell demarrer	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what to do know ?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
and my friend is a fucker, too	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
HOW OID ARE YOU?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
i'm sure you little sexy bitch	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
DIE BITCH	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Just her I hope	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	en	cercascurry2021
From London to SFO via Singapore I have another trip	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
when was your born?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Ya I'm worried about climate change. You fucking idiots	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
Why?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
when will you die?	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	en	cercascurry2021
what, about life	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
nevermind	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Okay	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yes	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
how are you	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Funchal	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
because I'm getting old	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	en	cercascurry2021
DC	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
what?	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
no	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Bye	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
Yeah	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	en	cercascurry2021
